id,Title,State,Created At,Updated At,Assignee,isPR,Author,milestone
2056,Speed-up AlignDetectors,closed,2010-04-19,2015-06-03,,N,mantid-builder,Iteration 23
2055,Differences between Mantid excitations interface and homer,closed,2010-04-16,2015-06-03,martyngigg,N,martyngigg,Iteration 23
2054,Speed-up Q1D for SANS2D,closed,2010-04-16,2015-06-03,,N,mantid-builder,Iteration 23
2053,Slow reading of log from nexus files,closed,2010-04-16,2015-06-03,mantid-roman,N,mantid-roman,Iteration 23
2052,Loading nexus file does not populate workspace parameters,closed,2010-04-15,2015-06-03,Anders-Markvardsen,N,Anders-Markvardsen,Iteration 23
2051,Instrument geometry cache doesn't work with the RPM,closed,2010-04-15,2015-06-03,martyngigg,N,martyngigg,Iteration 24
2050,3D plots stopped working,closed,2010-04-14,2015-06-03,mantid-roman,N,mantid-roman,Iteration 23
2049,Linux specific headers,closed,2010-04-14,2015-06-03,,N,mantid-builder,Iteration 23
2048,Poco logging streams are not thread safe,closed,2010-04-13,2015-06-03,martyngigg,N,martyngigg,Iteration 23
2047,Create multispectral fitting algorithm,closed,2010-04-13,2015-06-03,mantid-roman,N,mantid-roman,Iteration 24
2046,Improve Convolution function,closed,2010-04-13,2015-06-03,mantid-roman,N,mantid-roman,Iteration 24
2045,Update <formula> and <table> fitting params as the fitting process runs,closed,2010-04-12,2015-06-03,Anders-Markvardsen,N,Anders-Markvardsen,Release 2.0
2044,MantidPlot fails to compile with qwt 5.2.0,closed,2010-04-11,2015-06-03,FreddieAkeroyd,N,mantid-builder,Iteration 23
2043,Mantid picks up qt3 rather than qt4 version of qwt/qwtplot3d on ubuntu,closed,2010-04-09,2015-06-03,martyngigg,N,mantid-builder,Iteration 23
2042,MantidBuild.findBoost() does not work,closed,2010-04-09,2015-06-03,martyngigg,N,mantid-builder,Iteration 23
2041,ConvertUnits crashes when AlignBins is on,closed,2010-04-09,2015-06-03,mantid-roman,N,mantid-roman,Iteration 23
2040,Python version differences on some distributions is causing issues,closed,2010-04-09,2015-06-03,martyngigg,N,martyngigg,Iteration 23
2039,LoadISISNexus misses some log entries,closed,2010-04-08,2015-06-03,mantid-roman,N,NickDraper,Iteration 23
2038,Small bug in creating detectors table in MantidPlot,closed,2010-04-08,2015-06-03,mantid-roman,N,mantid-roman,Iteration 23
2037,Respond to Cameron's emails,closed,2010-04-08,2015-06-03,,N,mantid-builder,
2036,RPM does not create PythonAlgorithms directory,closed,2010-04-07,2015-06-03,FreddieAkeroyd,N,mantid-builder,Iteration 22
2035,MantidPlot Python overwrites some variables that it shouldn't,closed,2010-04-06,2015-06-03,martyngigg,N,martyngigg,Iteration 22
2034,LoadDAE against ndw714 crashes Mantidplot,closed,2010-04-06,2015-06-03,mantid-roman,N,NickDraper,Iteration 23
2033,Review object/surface intercept testing code,closed,2010-04-06,2016-01-22,martyngigg,N,martyngigg,
2032,Diagnose Detector part of Homer MantidPlot GUI looks a bit squashed,closed,2010-04-06,2015-06-03,martyngigg,N,Anders-Markvardsen,Iteration 24
2031,Peak fit height tool should work better witth a raised background,closed,2010-04-06,2015-06-03,mantid-roman,N,NickDraper,Iteration 23
2030,Displaying consistent numbers in labels from in fit-result-graph,closed,2010-04-06,2015-06-03,mantid-roman,N,Anders-Markvardsen,Iteration 30
2029,Alter copyright as agreed in SNS MOU,closed,2010-04-06,2015-06-03,NickDraper,N,NickDraper,Iteration 24
2028,Add SNS logos to about dialog and splash screen,closed,2010-04-06,2015-06-03,NickDraper,N,NickDraper,Iteration 24
2027,Exclude sub-parts of a type defined in IDF,closed,2010-04-06,2015-06-03,Anders-Markvardsen,N,Anders-Markvardsen,Iteration 24
2026,Fix crash when too few detectors listed in idlist of IDF,closed,2010-04-06,2015-06-03,Anders-Markvardsen,N,Anders-Markvardsen,Iteration 23
2025,Workspace groups: Display problems when all the input workspaces are invalid,closed,2010-04-01,2015-06-03,,N,mantid-builder,Release 3.2
2024,SANS: Crash - bad_alloc in LoadSampleDetailsFromRaw,closed,2010-04-01,2015-06-03,,N,mantid-builder,Iteration 23
2023,Add certain files to a folder in the  user's home directory when installing on the Mac,closed,2010-04-01,2015-06-03,,N,mantid-builder,Iteration 30
2022,Delete WorkspaceGroup when it becomes empty,closed,2010-04-01,2015-06-03,,N,mantid-roman,Iteration 25
2021,A few improvements to the fit browser,closed,2010-04-01,2015-06-03,mantid-roman,N,mantid-roman,Iteration 23
2020,Loadraw failure after 500ish runs,closed,2010-04-01,2015-06-03,,N,NickDraper,Iteration 22
2019,Allow nested translation in instrument definition file,closed,2010-04-01,2015-06-03,Anders-Markvardsen,N,Anders-Markvardsen,Iteration 23
2018,Fatal plotting error,closed,2010-03-31,2015-06-03,,N,mantid-builder,Iteration 22
2017,Add eclipse project files to repository,closed,2010-03-30,2015-06-03,,N,mantid-builder,Iteration 22
2016,Crashes when running algroithms on groups that should have failed validation,closed,2010-03-30,2015-06-03,,N,mantid-builder,Iteration 22
2015,Erroneous distributions out of Divide algorithm,closed,2010-03-29,2015-06-03,,N,mantid-builder,Iteration 22
2014,Implement a correct sample shape object,closed,2010-03-29,2015-06-03,,N,martyngigg,Iteration 24
2013,SANS: Add option to change monitor from mask file,closed,2010-03-29,2015-06-03,,N,martyngigg,Iteration 22
2012,Get documentation for Curve fitting,closed,2010-03-26,2015-06-03,,N,mantid-builder,Iteration 23
2011,Implement the libISIS version of GetEi,closed,2010-03-26,2015-06-03,martyngigg,N,mantid-builder,Iteration 23
2010,With IDF look-up-table and formula allow multiple units,closed,2010-03-26,2015-06-03,Anders-Markvardsen,N,Anders-Markvardsen,Iteration 24
2009,Logging service shouldn't get started until it's fully read in the config files,closed,2010-03-25,2015-06-03,,N,mantid-builder,Iteration 22
2008,Warning when Ikeda Carpenter is used in none TOF units,closed,2010-03-25,2015-06-03,Anders-Markvardsen,N,Anders-Markvardsen,Iteration 22
2007,SimpleIntegration integrates all spectra if you ask for spectra 0->0,closed,2010-03-24,2015-06-03,,N,mantid-builder,Iteration 22
2006,Create an algorithm to rescale a workspace,closed,2010-03-19,2015-06-03,,N,mantid-builder,Iteration 22
2005,Linux: Some dynamic casts to types defined in plugin libraries fail on linux,closed,2010-03-18,2015-06-03,martyngigg,N,martyngigg,Iteration 22
2004,Progress dialog freezes MantidPlot for quick algorithms,closed,2010-03-17,2015-06-03,martyngigg,N,martyngigg,Iteration 22
2003,Avoid anomolously small bins in multi-range rebinning,closed,2010-03-17,2015-06-03,,N,mantid-builder,Iteration 22
2002,"Big memory leak, LoadRaw",closed,2010-03-16,2015-06-03,,N,mantid-builder,Iteration 22
2001,SANS: Allow complex rebin strings for Q binning,closed,2010-03-16,2015-06-03,martyngigg,N,martyngigg,Iteration 22
2000,Add separate ConfigService key for required Python scripts,closed,2010-03-16,2015-06-03,martyngigg,N,martyngigg,Iteration 22
1999,Clean up pyc files on uninstall,closed,2010-03-12,2015-06-03,martyngigg,N,martyngigg,Iteration 22
1998,No import of log under Linux,closed,2010-03-12,2015-06-03,NickDraper,N,NickDraper,Iteration 22
1997,Remove deprecated Input algorithms,closed,2010-03-11,2015-06-03,NickDraper,N,NickDraper,Iteration 22
1996,GroupDetectors2 crashes when grouping into a workspace being displayed,closed,2010-03-09,2015-06-03,,N,mantid-builder,Iteration 20
1995,2D smoothing,closed,2010-03-09,2015-06-03,,N,mantid-builder,Iteration 22
1994,Problems with Python Interpreter window,closed,2010-03-08,2015-06-03,martyngigg,N,NickDraper,Iteration 22
1993,LoadMuonNexus should work for both version 1 and 2,closed,2010-03-03,2015-06-03,mantid-roman,N,NickDraper,Iteration 22
1992,SaveGSS: Ensure bank number increments when a workspace group is input,closed,2010-03-02,2015-06-03,,N,mantid-builder,Iteration 22
1991,Make the inclusion of a header in SaveFocussedXYE optional,closed,2010-03-02,2015-06-03,,N,mantid-builder,Iteration 22
1990,Algorithm for updated detector positions for raw file IRIS and OSIRIS,closed,2010-02-25,2015-06-03,Anders-Markvardsen,N,Anders-Markvardsen,Iteration 23
1989,Populate parameter map at the end of LoadInstrument,closed,2010-02-25,2015-06-03,Anders-Markvardsen,N,Anders-Markvardsen,Iteration 22
1988,SaveSPE should place -10^30 in the spectra of masked detectors,closed,2010-02-24,2015-06-03,,N,mantid-builder,Iteration 24
1987,Upgrade the Mac build to an OpenMP-enabled version of gcc,closed,2010-02-18,2015-06-03,,N,mantid-builder,Iteration 22
1986,Unwanted Datasets when plotting Time Bins with error bars,closed,2010-02-17,2015-06-03,martyngigg,N,NickDraper,Iteration 24
1985,Write a scripts that will allow the analysis done by Homer to performed in about 5 lines of code,closed,2010-02-16,2015-06-03,,N,mantid-builder,Iteration 22
1984,Write a Mantid Python function reference,closed,2010-02-16,2015-06-03,,N,mantid-builder,Iteration 24
1983,Modify the way the normalised covariance matrix is outputted,closed,2010-02-16,2015-06-03,Anders-Markvardsen,N,Anders-Markvardsen,Iteration 22
1982,Improve code structure and quality in LoadRaw,closed,2010-02-15,2015-06-03,NickDraper,N,NickDraper,Iteration 30
1981,Mac build needs to move to GCC 4.1+ and be 64 bit,closed,2010-02-15,2015-06-03,,N,NickDraper,Iteration 28
1980,Allow Instrument Parameters to be loaded from a seperate xml file,closed,2010-02-15,2015-06-03,Anders-Markvardsen,N,NickDraper,Iteration 23
1979,Fix bugs in LoadSNSNexus,closed,2010-02-15,2015-06-03,mareuter,N,NickDraper,Iteration 29
1978,Calling 'Save As' on the script window does not work if file hasn't been modified,closed,2010-02-12,2015-06-03,,N,mantid-builder,Iteration 22
1977,LoadMuonNexus2 crashes when reading multiperiod files,closed,2010-02-12,2015-06-03,mantid-roman,N,mantid-roman,Iteration 22
1976,SANS: Understand discrepancy between Colette and Mantid reductions,closed,2010-02-12,2015-06-03,,N,mantid-builder,Iteration 28
1975,ConvertUnits crash,closed,2010-02-11,2015-06-03,,N,mantid-builder,Iteration 22
1974,Add a flag to IFunction parameters showing which has been set by the user explicitly,closed,2010-02-11,2015-06-03,mantid-roman,N,mantid-roman,Iteration 22
1973,Add multiple scattering to generic absorption correction,closed,2010-02-11,2015-06-03,,N,NickDraper,Iteration 25
1972,Model guide exit divergence profile,closed,2010-02-11,2016-01-22,martyngigg,N,NickDraper,
1971,Generic Absorption correction for any shape,closed,2010-02-11,2015-06-03,,N,NickDraper,Iteration 22
1970,SaveCanSAS1D refinements,closed,2010-02-11,2015-06-03,,N,mantid-builder,Iteration 23
1969,Change ParameterTie so that it uses parameter indeces instead of pointers,closed,2010-02-11,2015-06-03,mantid-roman,N,mantid-roman,Iteration 22
1968,SANS: Corrections to logging output,closed,2010-02-11,2015-06-03,martyngigg,N,martyngigg,Iteration 23
1967,Problem 3D plotting in data with lots of nan (and maybe some inf),closed,2010-02-11,2015-06-03,NickDraper,N,mantid-builder,Release 3.2
1966,NormaliseToMonitor sets distribution flag wrong,closed,2010-02-10,2015-06-03,,N,mantid-builder,Iteration 22
1965,Implement MajorUpgrade behaviour for Windows installer,closed,2010-02-10,2015-06-03,martyngigg,N,martyngigg,Iteration 22
1964,System test for Python behind the excitations interface,closed,2010-02-10,2015-06-03,,N,mantid-builder,Iteration 22
1963,Implement file widget validation as a separate thread,closed,2010-02-09,2015-06-03,,N,mantid-builder,Iteration 20
1962,Write wiki pages and code documentation for the Excitation's Convert to Energy Interface,closed,2010-02-09,2015-06-03,,N,mantid-builder,Iteration 22
1961,Extend MWRunFile widget to run in a separate thread when checking,closed,2010-02-09,2015-06-03,martyngigg,N,martyngigg,Release 2.4
1960,PlotSpectra throws,closed,2010-02-05,2015-06-03,,N,mantid-builder,Iteration 28
1959,Background parameters needs adjusting?,closed,2010-02-05,2015-06-03,Anders-Markvardsen,N,Anders-Markvardsen,Iteration 23
1958,A 1D plot's scale is not updated when a workspace is replaced,closed,2010-02-05,2015-06-03,mantid-roman,N,martyngigg,Iteration 22
1957,File/Save Nexus option isn't clear when multiple workspaces exist,closed,2010-02-05,2015-06-04,FedeMPouzols,N,martyngigg,Release 3.3
1956,Double check calculated Ikeda Carpenter intensities,closed,2010-02-05,2015-06-03,Anders-Markvardsen,N,Anders-Markvardsen,Iteration 22
1955,Allow validator to be specified with IFunction parameters,closed,2010-02-05,2015-06-03,Anders-Markvardsen,N,Anders-Markvardsen,Iteration 23
1954,Crash when printing or blank prints for log axes,closed,2010-02-05,2015-06-03,,N,NickDraper,Iteration 21
1953,Plotiing offset bug between 1D and colour plots,closed,2010-02-05,2015-06-03,mantid-roman,N,NickDraper,Iteration 21
1952,Upload various SNS / HFIR / NSSD / NScD logos,closed,2010-02-04,2015-06-03,stuartcampbell,N,stuartcampbell,Iteration 22
1951,Allow ICPevent log data to be included in the 3 column log format,closed,2010-02-04,2015-06-03,NickDraper,N,NickDraper,Release 2.6
1950,Adapt absorption correction routines for inelastic instruments,closed,2010-02-04,2015-06-03,martyngigg,N,mantid-builder,Iteration 22
1949,Write a LoadSPE algorithm,closed,2010-02-02,2015-06-03,,N,mantid-builder,Iteration 21
1948,MantidPlot crashes if trying to run a qtiplot fit,closed,2010-02-01,2015-06-03,mantid-roman,N,mantid-builder,Iteration 21
1947,Create custom dalog to run PlotAsymmetryByLogValue,closed,2010-01-28,2015-06-03,mantid-roman,N,mantid-roman,Iteration 22
1946,Create Mantidplot help pages and add link to Mantid Help Menu,closed,2010-01-29,2015-06-03,,N,mantid-builder,Iteration 22
1945,rpm kit is missing libMantidWidgets.so,closed,2010-01-27,2015-06-03,FreddieAkeroyd,N,mantid-builder,Iteration 21
1944,Geometry parameter map caching is not thread-safe,closed,2010-01-27,2015-06-03,,N,mantid-builder,Iteration 21
1943,Save/LoadNexusProcessed: Add YUnitLabel,closed,2010-01-22,2015-06-03,mantid-roman,N,mantid-builder,Iteration 24
1942,Make a faster version of FlatBackground,closed,2010-01-21,2015-06-03,,N,mantid-builder,Iteration 22
1941,Rebin not thread-safe when there are masked bins,closed,2010-01-21,2015-06-03,,N,mantid-builder,Iteration 21
1940,Add saving/loading of bin masking list to NexusProcessed files,closed,2010-01-21,2015-06-03,mantid-roman,N,mantid-builder,Iteration 25
1939,Save/LoadNexusProcessed: Possible loss of information in instrument parameter map,closed,2010-01-21,2015-06-03,mantid-roman,N,mantid-builder,Iteration 22
1938,MantidPlot crashes if it tries to load the same algorithm twice,closed,2010-01-20,2015-06-03,,N,mantid-builder,Iteration 21
1937,SANS: Masking is incorrect for older runs where the detector mapping was different,closed,2010-01-19,2015-06-03,martyngigg,N,martyngigg,Iteration 21
1936,Recreate linux build server,closed,2010-01-21,2015-06-03,martyngigg,N,martyngigg,Iteration 21
1935,Create user defined fitting function,closed,2010-01-18,2015-06-03,mantid-roman,N,mantid-roman,Iteration 21
1934,Incorrect processing of group loaded from nexus file,closed,2010-01-18,2015-06-03,,N,mantid-builder,Iteration 21
1933,Absorption correction for the HRPD 'slab' sample holder,closed,2010-01-15,2015-06-03,,N,mantid-builder,Iteration 21
1932,Weighted Mean algorithm,closed,2010-01-12,2015-06-03,,N,mantid-builder,Iteration 21
1931,Running LoadDetectorInfo on workspaces with masked detectors kills Mantid,closed,2010-01-12,2016-01-22,martyngigg,N,mantid-builder,
1930,Clearing the analysis data service does not kill object references in Python,closed,2010-01-08,2015-06-03,martyngigg,N,martyngigg,Iteration 21
1929,HUGE memory leak,closed,2010-01-05,2015-06-03,,N,mantid-builder,Iteration 21
1928,Add mimizer interface to be used by Fit,closed,2010-01-05,2015-06-03,Anders-Markvardsen,N,Anders-Markvardsen,Iteration 21
1927,Improve the speed of compiling the tests,closed,2009-12-23,2015-06-03,NickDraper,N,NickDraper,Iteration 23
1926,Renaming a workspace with an open plot can cause an exception,closed,2009-12-21,2015-06-03,martyngigg,N,martyngigg,Iteration 21
1925,"SANS: Add ""limit by phi range"" to analysis",closed,2009-12-17,2015-06-03,martyngigg,N,martyngigg,Iteration 21
1924,MantidPlot: Renaming a workspace that's a member of a group takes it out of the group,closed,2009-12-16,2015-06-03,,N,mantid-builder,Iteration 22
1923,Changes to workspace groups aren't reflected properly in the MantidPlot browser,closed,2009-12-16,2015-06-03,,N,mantid-builder,Iteration 22
1922,Appallingly slow loading of history from a nexus processed file,closed,2009-12-16,2015-06-03,mantid-roman,N,mantid-builder,Iteration 21
1921,Process Raw/Nexus sample shape information properly,closed,2009-12-15,2016-01-22,martyngigg,N,martyngigg,
1920,Inconsistencies when deleting a workspace group,closed,2009-12-10,2015-06-03,,N,mantid-builder,Iteration 22
1919,An interface for the Excitations Group convert units operation -no normalization,closed,2009-12-09,2015-06-03,,N,mantid-builder,Iteration 21
1918,Code review,closed,2009-12-09,2015-06-03,,N,NickDraper,Iteration 21
1917,"Test for DetectorEfficiencyCor, 6 hours",closed,2009-12-09,2015-06-03,,N,mantid-builder,Iteration 22
1916,Make GetEi read the appropriate monitor IDs,closed,2009-12-09,2015-06-03,AndreiSavici,N,mantid-builder,Release 2.2
1915,Create a CloneWorkspace algorithm,closed,2009-12-09,2015-06-03,,N,mantid-builder,Iteration 21
1914,Allow cropping of ragged workspaces,closed,2009-12-09,2015-06-03,,N,mantid-builder,Iteration 21
1913,MantidPlot: Select highlighted workspaces as preference for dialog input,closed,2009-12-09,2015-06-03,martyngigg,N,martyngigg,Iteration 22
1912,Issues with loading  project when one of the nexus files is deleted from project directory,closed,2009-12-09,2015-06-03,,N,mantid-builder,Iteration 21
1911,Improve usability of FitPropertyBrowser and PeakPickerTool,closed,2009-12-08,2015-06-03,mantid-roman,N,mantid-roman,Iteration 21
1910,Exclude masked bins form fit,closed,2009-12-08,2015-06-03,mantid-roman,N,mantid-roman,Iteration 21
1909,Add copy paste and improve cursor behaviour in immediate window,closed,2009-12-07,2015-06-03,,N,NickDraper,Iteration 25
1908,Crash: Scripting execute all after reset,closed,2009-12-07,2015-06-03,martyngigg,N,NickDraper,Iteration 21
1907,Allow RebinToWorkspace to operate with two groups,closed,2009-12-07,2015-06-03,NickDraper,N,NickDraper,Iteration 21
1906,Further plotting usage enhancements,closed,2009-12-07,2015-06-03,mantid-roman,N,NickDraper,Iteration 24
1905,The FFT and SumSpectra algorithms do not pass spectrum numbers through,closed,2009-12-03,2015-06-03,,N,mantid-builder,Iteration 21
1904,3D plots don't show anything for workspaces of 10 or fewer spectra,closed,2009-12-03,2016-02-15,,N,mantid-builder,
1903,Redesign the multi-peak fitting tool in MantidPlot,closed,2009-12-03,2015-06-03,mantid-roman,N,mantid-roman,Iteration 22
1902,Create a new graphical peak selecting tool,closed,2009-12-02,2015-06-03,mantid-roman,N,mantid-roman,Iteration 22
1901,Relax extension checking on file validators so that they are just a suggestion,closed,2009-12-02,2015-06-03,martyngigg,N,martyngigg,Iteration 22
1900,SANS GUI: Add batch mode that interfaces to Python scripts,closed,2009-12-02,2015-06-03,martyngigg,N,martyngigg,Iteration 22
1899,Binary Operation fails if dividing two workspaces coming out of FFT algorithm,closed,2009-12-01,2015-06-03,,N,mantid-builder,Iteration 21
1898,SPE file reading problem,closed,2009-12-01,2015-06-03,NickDraper,N,mantid-builder,Release 3.0
1897,remembering past settings on the detector discrimination interface,closed,2009-12-01,2015-06-03,,N,mantid-builder,Iteration 22
1896,design a protype interface for processing Excitations Group run data,closed,2009-12-01,2015-06-03,,N,mantid-builder,Iteration 21
1895,ConvertUnits can return all zeroes for X vectors if converting to DeltaE,closed,2009-12-01,2015-06-03,,N,mantid-builder,Iteration 21
1894,Running curve fitting algorithm twice with Python enabled causes an error,closed,2009-12-01,2015-06-03,martyngigg,N,martyngigg,Iteration 22
1893,Add normalisation to the Mantid HOMER preplacement,closed,2009-12-01,2015-06-03,martyngigg,N,mantid-builder,Iteration 24
1892,Improve Solver Robustness,closed,2009-12-01,2015-06-03,Anders-Markvardsen,N,NickDraper,Iteration 21
1891,Add Spectrum min/max/list properties back into LoadNexusProcessed,closed,2009-11-30,2015-06-03,,N,mantid-builder,Iteration 23
1890,Mantid project is not saving instrument window options and zooming of graphs,closed,2009-11-27,2016-02-02,shahrozahmed1,N,mantid-builder,Release 3.7
1889,Allow users to remove error bars on plots,closed,2009-11-27,2015-06-03,mantid-roman,N,mantid-builder,Iteration 28
1888,plotSpectrum/plotTimeBin commands don't work in user scripts only in main window,closed,2009-11-26,2015-06-03,martyngigg,N,martyngigg,Iteration 22
1887,Binary op between a single number and a workspace are (1/a) are disallowed,closed,2009-11-26,2015-06-03,,N,martyngigg,Release 2.0
1886,Exceptions thrown from properties in dialog boxes cause a crash,closed,2009-11-25,2015-06-03,martyngigg,N,martyngigg,Iteration 21
1885,Crash if accessing python variables assigned to qtiplot windows that have been closed,closed,2009-11-25,2015-06-03,,N,mantid-builder,Release 2.0
1884,Output from mtdHelp in immediate window is not pretty,closed,2009-11-25,2015-06-03,martyngigg,N,mantid-builder,Iteration 22
1883,Compressed workspaces only have compressed workspaces as offspring,closed,2009-11-25,2015-06-03,mantid-roman,N,mantid-builder,Iteration 21
1882,Occasional crash of SANS centre-finding routine,closed,2009-11-25,2015-06-03,,N,mantid-builder,Iteration 21
1881,Improve editing capabilities of the CompositeFunction,closed,2009-11-24,2015-06-03,mantid-roman,N,mantid-roman,Iteration 21
1880,Issues with the Workspace/Algorithm history when loading from a nexus processed file,closed,2009-11-24,2015-06-03,,N,mantid-builder,Iteration 22
1879,LoadRaw: 0th spectrum can be useful sometimes,closed,2009-11-23,2015-06-03,,N,martyngigg,Iteration 23
1878,Instrument Window: Set functions from Python no longer work before show window,closed,2009-11-23,2015-06-03,martyngigg,N,martyngigg,Iteration 21
1877,Replacing workspaces with algorithm dialogs causes a crash,closed,2009-11-23,2015-06-03,martyngigg,N,martyngigg,Iteration 20
1876,Whole layer select on MantidPlot graphs does not seem to do anything,closed,2009-11-23,2015-06-03,martyngigg,N,martyngigg,Iteration 20
1875,PyQt and sip files that are already present can cause problems,closed,2009-11-23,2015-06-03,martyngigg,N,martyngigg,Iteration 20
1874,Error in Y units when saving a distribution in a nexus file,closed,2009-11-19,2015-06-03,mantid-roman,N,mantid-roman,Iteration 21
1873,Correct SplineBackground to work with MaskBins,closed,2009-11-19,2015-06-03,,N,mantid-builder,Iteration 21
1872,Improvments to default directories,closed,2009-11-19,2015-06-03,mantid-roman,N,NickDraper,Iteration 27
1871,LoadISISNexus does not  set spectra axis correctly,closed,2009-11-18,2015-06-03,,N,martyngigg,Iteration 21
1870,Aziz's script crashes in DiffractionFocussing in dev version,closed,2009-11-17,2015-06-03,,N,mantid-builder,Iteration 20
1869,Improvements to error bars,closed,2009-11-17,2015-06-03,mantid-roman,N,mantid-builder,Iteration 21
1868,Last bin missing when plotting in histogram mode,closed,2009-11-17,2015-06-03,mantid-roman,N,mantid-builder,Iteration 21
1867,MantidPlot clear memory shortcut conflicts with open project shortcut,closed,2009-11-17,2015-06-03,,N,martyngigg,Iteration 21
1866,Big memory leak,closed,2009-11-16,2015-06-03,,N,NickDraper,Iteration 20
1865,Replace workspace button confusion,closed,2009-11-13,2015-06-03,,N,mantid-builder,Iteration 20
1864,Immediate window to support loops and multiline ifs,closed,2009-11-13,2015-06-03,,N,NickDraper,Iteration 26
1863,Crash when ConvertUnits to DeltaE on Mari data,closed,2009-11-13,2015-06-03,,N,NickDraper,Iteration 20
1862,Inprove Python output in Python window,closed,2009-11-13,2015-06-03,martyngigg,N,NickDraper,Iteration 21
1861,SANS: Rework script for use solely in Python,closed,2009-11-13,2015-06-03,martyngigg,N,martyngigg,Iteration 21
1860,Unix memory management: Managed after the second load of a full WISH,closed,2009-11-12,2015-06-03,,N,NickDraper,Iteration 23
1859,LoadDetectorInfo -implement for MAP raw files,closed,2009-11-12,2015-06-03,,N,mantid-builder,Iteration 22
1858,Spline Background does not copy spectra geometric information,closed,2009-11-12,2015-06-03,mantid-roman,N,NickDraper,Iteration 20
1857,Problem with errors in SplineBackground,closed,2009-11-12,2015-06-03,mantid-roman,N,NickDraper,Iteration 21
1856,Add spectra detector map to the ADD,closed,2009-11-11,2015-06-03,NickDraper,N,NickDraper,Release 2.5
1855,LoadRaw does not have correct default values for combo boxes,closed,2009-11-11,2015-06-03,,N,martyngigg,Iteration 20
1854,Processed Nexus files that were saved without a detector_list attribute cannot be loaded,closed,2009-11-10,2015-06-03,martyngigg,N,martyngigg,Iteration 20
1853,Multi-line pasting within the immediate window corrupts cursor position,closed,2009-11-09,2015-06-03,martyngigg,N,martyngigg,Iteration 20
1852,Problems with Mantid development versions,closed,2009-11-06,2015-06-03,martyngigg,N,NickDraper,Iteration 21
1851,Functions must be able to create a string describing themselves,closed,2009-11-06,2015-06-03,mantid-roman,N,mantid-roman,Iteration 21
1850,Improve LoadLog to allow it to parse the 3 column log format,closed,2009-11-04,2015-06-03,,N,NickDraper,Iteration 21
1849,Verify that the installer for windows 64Bit mantid works,closed,2009-11-04,2015-06-03,martyngigg,N,NickDraper,Iteration 22
1848,Fix the ws_32.lib compile problem on Windows 64 build,closed,2009-11-04,2015-06-03,NickDraper,N,NickDraper,Iteration 21
1847,Ties application order,closed,2009-11-04,2015-06-03,mantid-roman,N,mantid-roman,Iteration 21
1846,Improve code Quality in Load instrument,closed,2009-11-03,2015-06-03,KarlPalmen,N,NickDraper,Release 2.0
1845,Improve code quality in NormaliseToMonitor,closed,2009-11-03,2015-06-03,,N,NickDraper,Iteration 28
1844,Improve code structure in Algorithm,closed,2009-11-03,2015-06-03,,N,NickDraper,Release 2.1
1843,Binary operations break sharing of X vectors when this is not necessary,closed,2009-11-03,2015-06-03,,N,martyngigg,Iteration 21
1842,Extend function API to add interface for background function,closed,2009-11-02,2015-06-03,Anders-Markvardsen,N,Anders-Markvardsen,Iteration 21
1841,Update OneMinusExponentialCor algorithm,closed,2009-10-27,2015-06-03,,N,martyngigg,Iteration 20
1840,vector->set changes have broken some Python functionality,closed,2009-10-27,2015-06-03,martyngigg,N,martyngigg,Iteration 20
1839,SANS: Remove sci py dependence in favour of RKH routine,closed,2009-10-26,2015-06-03,martyngigg,N,martyngigg,Iteration 20
1838,Error when using the SANS beam centre finding routine,closed,2009-10-23,2015-06-03,,N,mantid-builder,Iteration 20
1837,Log value access is broken in Python,closed,2009-10-22,2015-06-03,,N,martyngigg,Iteration 20
1836,LoadRaw does not cancel until copying is finished when loading from network drive,closed,2009-10-22,2015-06-03,,N,martyngigg,Iteration 21
1835,SANS: Cannot load LOQ data as it is looking for log files,closed,2009-10-22,2015-06-03,martyngigg,N,martyngigg,Iteration 20
1834,Implement Geometry position and orientation caching,closed,2009-10-20,2015-06-03,NickDraper,N,NickDraper,Iteration 20
1833,MantidPlot: Choosing of scale if converting to logarithmic vertical axis,closed,2009-10-19,2015-06-03,mantid-roman,N,mantid-builder,Iteration 24
1832,MantidPlot: Fix choosing the initial values in the presence of NaNs (& infs?),closed,2009-10-19,2015-06-03,mantid-roman,N,mantid-builder,Iteration 22
1831,Add peakshape functions which satisfy IPeakFunction interface,closed,2009-10-19,2015-06-03,Anders-Markvardsen,N,Anders-Markvardsen,Iteration 21
1830,Problem with LoadNexusProcessed and distribution data,closed,2009-10-16,2015-06-03,martyngigg,N,NickDraper,Iteration 20
1829,Integrate PowerLawCorrection from Rob Dalgliesh,closed,2009-10-16,2015-06-03,NickDraper,N,NickDraper,Iteration 20
1828,SANS: Implement time bin masking,closed,2009-10-16,2015-06-03,martyngigg,N,martyngigg,Iteration 20
1827,Linear algorithm should create Workspace2D,closed,2009-10-15,2015-06-03,,N,martyngigg,Iteration 20
1826,Problem when loading multiperiod ISIS nexus file,closed,2009-10-15,2015-06-03,martyngigg,N,NickDraper,Iteration 20
1825,Python: Expose methods to give access to non detector instrument components,closed,2009-10-12,2015-06-03,martyngigg,N,NickDraper,Iteration 20
1824,Create a SaveDasc algorithm,closed,2009-10-12,2015-06-03,,N,NickDraper,Iteration 21
1823,Script window usability improvements,closed,2009-10-09,2015-06-03,martyngigg,N,NickDraper,Iteration 20
